City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
473,Stokmarknes,NO,68.5646,14.9108,52.38,88,57,6.33,broken clouds,2021-08-18 00:13:17
474,Sankt Valentin,AT,48.1667,14.5167,56.14,88,95,3.65,light rain,2021-08-18 00:13:17
475,Rawson,AR,-43.3002,-65.1023,56.79,32,64,9.98,broken clouds,2021-08-18 00:19:25
476,Lompoc,US,34.6391,-120.4579,78.1,78,90,10.36,mist,2021-08-18 00:13:18
477,Iquique,CL,-20.2208,-70.1431,59.04,77,45,3.33,scattered clouds,2021-08-18 00:16:52
478,Nanao,JP,37.05,136.9667,77.29,94,100,8.59,moderate rain,2021-08-18 00:13:18
479,Campana,AR,-34.1687,-58.9591,61.09,87,85,6.55,overcast clouds,2021-08-18 00:13:19
480,The Pas,CA,53.8251,-101.2541,70.25,34,62,9.66,broken clouds,2021-08-18 00:13:19
481,Hualmay,PE,-11.0964,-77.6139,63.28,79,39,9.82,scattered clouds,2021-08-18 00:19:26
482,Kavaratti,IN,10.5669,72.642,80.28,81,97,16.67,overcast clouds,2021-08-18 00:19:26
483,Fortuna,US,40.5982,-124.1573,76.42,62,20,1.99,few clouds,2021-08-18 00:19:27
484,Miquelon,PM,47.0975,-56.3814,64.51,86,81,14.83,broken clouds,2021-08-18 00:13:20
485,Coihaique,CL,-45.5752,-72.0662,39.81,93,90,3.44,light rain,2021-08-18 00:19:27
486,Boyolangu,ID,-8.1181,111.8935,75.76,88,87,5.75,overcast clouds,2021-08-18 00:13:20
487,Tabuk,PH,17.4189,121.4443,79.83,77,100,4.94,overcast clouds,2021-08-18 00:13:21
488,Itarema,BR,-2.9248,-39.9167,78.21,78,34,15.41,scattered clouds,2021-08-18 00:13:21
489,Villa Carlos Paz,AR,-31.4241,-64.4978,71.38,55,0,1.99,clear sky,2021-08-18 00:18:18
490,Kuybysheve,UA,47.358,36.6491,68.68,64,0,6.29,clear sky,2021-08-18 00:13:21
491,Kashary,RU,49.04,41.0056,71.94,50,11,6.29,few clouds,2021-08-18 00:13:22
492,Port Macquarie,AU,-31.4333,152.9167,60.76,61,94,7.49,overcast clouds,2021-08-18 00:13:22
493,Nanortalik,GL,60.1432,-45.2371,49.06,93,100,15.79,overcast clouds,2021-08-18 00:13:22
494,Bolobo,CD,-2.1667,16.2333,73.98,82,86,5.28,overcast clouds,2021-08-18 00:13:23
495,Khandyga,RU,62.6667,135.6,64.56,69,83,7.07,broken clouds,2021-08-18 00:09:55
496,Kitgum,UG,3.2783,32.8867,64.4,91,78,0.51,broken clouds,2021-08-18 00:13:23
497,Ambon,ID,-3.6954,128.1814,78.94,89,40,9.22,scattered clouds,2021-08-18 00:09:50
498,Palmer,US,42.1584,-72.3287,75.92,67,90,3.0,overcast clouds,2021-08-18 00:13:24
499,Slave Lake,CA,55.2834,-114.769,60.04,53,42,5.57,scattered clouds,2021-08-18 00:15:07
500,Kabwe,ZM,-14.4469,28.4464,59.31,67,0,7.0,clear sky,2021-08-18 00:13:24
501,Tigzirt,DZ,36.8886,4.1198,74.66,81,15,11.74,few clouds,2021-08-18 00:13:24
502,Honiara,SB,-9.4333,159.95,84.47,72,99,3.36,overcast clouds,2021-08-18 00:13:25
503,Alugan,PH,12.2188,125.4808,79.41,88,95,3.53,light rain,2021-08-18 00:13:25
504,Port Keats,AU,-14.25,129.55,81.1,28,74,11.83,broken clouds,2021-08-18 00:13:25
505,At-Bashi,KG,41.1702,75.8106,47.62,42,0,2.46,clear sky,2021-08-18 00:13:26
506,Tyukalinsk,RU,55.8732,72.1967,59.52,72,33,7.23,scattered clouds,2021-08-18 00:13:26
507,Muros,ES,42.7762,-9.0603,64.24,75,0,14.38,clear sky,2021-08-18 00:13:27
508,Yebaishou,CN,41.3975,119.6408,69.51,72,92,4.65,overcast clouds,2021-08-18 00:13:27
509,Pervomayskiy,RU,53.2485,40.2871,69.42,70,14,6.91,few clouds,2021-08-18 00:13:27
510,Cache Creek,CA,50.8101,-121.3246,78.91,28,85,14.05,overcast clouds,2021-08-18 00:13:28
511,Hofn,IS,64.2539,-15.2082,51.82,92,85,8.95,overcast clouds,2021-08-18 00:13:28
512,Phan Thiet,VN,10.9333,108.1,79.56,74,42,3.44,scattered clouds,2021-08-18 00:19:30
513,Sao Joao Da Barra,BR,-21.6403,-41.0511,71.89,89,2,17.18,clear sky,2021-08-18 00:13:28
514,Kupang,ID,-10.1667,123.5833,81.18,69,20,13.8,few clouds,2021-08-18 00:19:29
515,Jiuquan,CN,39.7432,98.5174,71.71,39,88,4.38,overcast clouds,2021-08-18 00:13:29
516,Kondinskoye,RU,59.6481,67.41,55.18,86,2,6.85,clear sky,2021-08-18 00:13:29
517,Kropotkin,RU,45.4375,40.5756,71.4,69,3,5.5,clear sky,2021-08-18 00:13:30
518,Bandrele,YT,-12.9067,45.1914,71.35,88,0,5.75,clear sky,2021-08-18 00:13:30
519,Herat,AF,34.5,62.0,68.05,24,0,11.05,clear sky,2021-08-18 00:13:30
520,Natal,BR,-5.795,-35.2094,75.85,88,20,13.8,few clouds,2021-08-18 00:15:21
521,Lalibela,ET,12.0333,39.0333,56.82,80,100,2.21,overcast clouds,2021-08-18 00:13:31
522,Gibara,CU,21.1097,-76.1317,79.92,62,100,12.37,overcast clouds,2021-08-18 00:13:31
523,Kiunga,PG,-6.1219,141.2906,76.55,95,100,2.82,overcast clouds,2021-08-18 00:13:32
524,Shasta Lake,US,40.6804,-122.3708,94.93,15,31,1.01,scattered clouds,2021-08-18 00:13:32
525,Mago,RU,53.2514,140.1822,78.01,53,11,7.76,few clouds,2021-08-18 00:19:33
526,Sturgis,US,41.7992,-85.4192,79.05,83,40,3.44,scattered clouds,2021-08-18 00:19:33
527,Hvolsvollur,IS,63.7533,-20.2243,53.82,92,99,4.0,overcast clouds,2021-08-18 00:13:32
528,Albert,FR,50.0009,2.651,59.99,98,90,3.44,overcast clouds,2021-08-18 00:19:33
529,Manoharpur,IN,27.3,75.95,85.15,51,67,2.71,broken clouds,2021-08-18 00:13:33
530,Goya,AR,-29.14,-59.2626,76.14,45,3,5.86,clear sky,2021-08-18 00:13:33
531,Maragogi,BR,-9.0122,-35.2225,73.63,79,0,9.53,clear sky,2021-08-18 00:09:54
532,Ankazoabo,MG,-22.2833,44.5167,58.1,79,31,3.85,scattered clouds,2021-08-18 00:13:34
533,Manado,ID,1.487,124.8455,84.97,74,20,2.3,few clouds,2021-08-18 00:13:34
534,Katete,UG,-0.7818,29.7544,66.36,64,86,2.91,overcast clouds,2021-08-18 00:13:34
535,Mayo,US,38.8876,-76.5119,83.12,87,75,4.0,broken clouds,2021-08-18 00:09:45
536,Hastings,GB,50.8552,0.5729,63.28,86,100,10.11,overcast clouds,2021-08-18 00:13:35
537,Cayenne,GF,4.9333,-52.3333,83.08,80,40,3.0,scattered clouds,2021-08-18 00:15:17
538,Salinas,US,36.6777,-121.6555,82.87,67,40,13.8,scattered clouds,2021-08-18 00:13:04
539,Castelldefels,ES,41.2779,1.9703,75.09,78,40,1.99,scattered clouds,2021-08-18 00:13:36
540,Hamilton,US,39.1834,-84.5333,78.24,91,1,5.75,clear sky,2021-08-18 00:13:36
541,Lasa,IT,46.6166,10.7002,61.68,91,46,5.79,scattered clouds,2021-08-18 00:19:35
542,Pokrovsk,UA,48.282,37.1758,69.4,57,0,4.9,clear sky,2021-08-18 00:13:36
543,Middelharnis,NL,51.7575,4.1653,62.02,82,100,1.99,overcast clouds,2021-08-18 00:13:37
544,Indiaroba,BR,-11.5192,-37.5117,70.02,85,85,4.92,overcast clouds,2021-08-18 00:13:37
545,Katobu,ID,-4.9408,122.5276,79.2,79,97,5.61,overcast clouds,2021-08-18 00:19:36
546,Nagornskiy,RU,58.7731,57.5451,53.78,76,99,1.83,overcast clouds,2021-08-18 00:13:37
547,Northam,GB,51.0333,-4.2167,62.65,95,93,7.85,overcast clouds,2021-08-18 00:13:38
548,Manbij,SY,36.5281,37.9549,79.57,59,0,14.34,clear sky,2021-08-18 00:13:38
549,Makakilo City,US,21.3469,-158.0858,82.69,75,90,8.05,light rain,2021-08-18 00:10:02
550,Tatahuicapan,MX,18.2333,-94.75,88.43,79,55,4.23,broken clouds,2021-08-18 00:13:38
551,Stawell,AU,-37.05,142.7667,47.01,88,100,3.11,overcast clouds,2021-08-18 00:19:37
552,Aberdeen,GB,57.1437,-2.0981,57.81,84,90,8.05,overcast clouds,2021-08-18 00:18:54
553,Teofilo Otoni,BR,-17.8575,-41.5053,67.32,64,0,4.05,clear sky,2021-08-18 00:13:39
554,Polunochnoye,RU,60.8697,60.4153,51.69,88,48,2.91,scattered clouds,2021-08-18 00:13:39
555,Ayan,RU,56.45,138.1667,68.13,72,97,7.34,overcast clouds,2021-08-18 00:19:37
556,Capreol,CA,46.706,-80.9225,72.91,73,46,5.35,scattered clouds,2021-08-18 00:13:40
557,Magadan,RU,59.5667,150.8,55.42,96,100,3.94,light rain,2021-08-18 00:13:40
558,Izmalkovo,RU,52.6887,37.964,74.55,52,75,6.76,broken clouds,2021-08-18 00:13:40
559,Rocha,UY,-34.4833,-54.3333,53.2,91,100,4.03,overcast clouds,2021-08-18 00:13:41
560,Dudinka,RU,69.4058,86.1778,48.16,89,97,5.12,overcast clouds,2021-08-18 00:13:41
561,Yenagoa,NG,4.9247,6.2642,72.12,96,100,3.87,light rain,2021-08-18 00:19:38
562,Alofi,NU,-19.0595,-169.9187,75.13,77,58,26.82,broken clouds,2021-08-18 00:13:42
563,Villazon,BO,-22.0866,-65.5942,50.88,6,0,3.53,clear sky,2021-08-18 00:13:42
564,Tulun,RU,54.5611,100.5792,56.41,82,100,4.52,overcast clouds,2021-08-18 00:13:42
565,Dasoguz,TM,41.8363,59.9666,69.75,46,0,6.91,clear sky,2021-08-18 00:13:43
566,Viransehir,TR,37.2353,39.7631,84.52,24,0,6.22,clear sky,2021-08-18 00:13:43
567,Chalon-Sur-Saone,FR,46.7833,4.85,63.0,71,57,3.58,broken clouds,2021-08-18 00:11:03
568,Sattahip,TH,12.6664,100.9007,78.89,89,20,5.75,few clouds,2021-08-18 00:13:43
569,Khachrod,IN,23.4167,75.2833,73.44,93,100,12.37,overcast clouds,2021-08-18 00:13:44
570,Otane,NZ,-39.8833,176.6333,50.38,47,65,9.73,broken clouds,2021-08-18 00:13:44
571,Aktau,KZ,43.65,51.2,70.38,32,12,9.44,few clouds,2021-08-18 00:13:44
572,Mingshui,CN,36.7167,117.5,74.12,75,71,4.0,light rain,2021-08-18 00:13:45
573,Portland,US,45.5234,-122.6762,72.52,54,75,1.01,broken clouds,2021-08-18 00:10:34
574,Alyangula,AU,-13.8483,136.4192,79.18,63,0,9.4,clear sky,2021-08-18 00:13:45
575,Saint-Augustin,CA,51.226,-58.6502,71.85,76,99,8.9,overcast clouds,2021-08-18 00:13:46
576,Inhuma,BR,-6.6683,-41.7078,77.14,36,96,9.28,overcast clouds,2021-08-18 00:13:46
577,Mindelo,CV,16.8901,-24.9804,74.43,86,38,3.29,scattered clouds,2021-08-18 00:13:47
578,Montepuez,MZ,-13.1256,38.9997,63.07,92,2,5.46,clear sky,2021-08-18 00:13:47
579,Keetmanshoop,NA,-26.5833,18.1333,48.42,59,0,7.94,clear sky,2021-08-18 00:13:47
580,Coahuayana,MX,18.7333,-103.6833,87.28,79,74,4.59,broken clouds,2021-08-18 00:19:41
581,Changji,CN,44.0167,87.3167,63.39,67,0,6.71,clear sky,2021-08-18 00:13:48
582,Zenzeli,RU,45.9241,47.0474,75.0,48,75,8.08,broken clouds,2021-08-18 00:13:48
583,Cururupu,BR,-1.8283,-44.8683,74.95,89,19,4.16,few clouds,2021-08-18 00:13:48
584,Jumla,NP,29.2747,82.1838,61.12,89,80,0.51,broken clouds,2021-08-18 00:15:07
585,Andra,RU,62.5147,65.8878,49.59,89,8,5.1,clear sky,2021-08-18 00:12:10
586,Viedma,AR,-40.8135,-62.9967,54.59,35,81,9.15,broken clouds,2021-08-18 00:19:42
587,Barda,AZ,40.3744,47.1267,72.0,42,36,4.72,scattered clouds,2021-08-18 00:13:49
588,Taos,US,36.4072,-105.5731,84.72,24,1,1.99,clear sky,2021-08-18 00:13:49
589,Saijo,JP,33.9167,133.1833,75.34,90,100,3.42,light rain,2021-08-18 00:13:50
590,Szczecinek,PL,53.7079,16.6994,56.46,82,100,15.82,overcast clouds,2021-08-18 00:13:50
591,Ixtapa,MX,20.7,-105.2,81.63,89,90,4.61,overcast clouds,2021-08-18 00:13:50
592,Thinadhoo,MV,0.5333,72.9333,81.5,73,100,9.13,overcast clouds,2021-08-18 00:19:42
593,Sydney,AU,-33.8679,151.2073,61.81,61,20,1.99,few clouds,2021-08-18 00:10:14
594,Guaranesia,BR,-21.2992,-46.8025,69.93,45,38,3.89,scattered clouds,2021-08-18 00:13:51
595,Los Llanos De Aridane,ES,28.6585,-17.9182,76.75,54,0,13.8,clear sky,2021-08-18 00:13:52
596,Tingo Maria,PE,-9.2895,-76.0088,76.06,74,40,1.52,scattered clouds,2021-08-18 00:13:52
597,Pontivy,FR,48.0,-3.0,59.58,94,23,5.61,few clouds,2021-08-18 00:13:52
598,Ust-Ilimsk,RU,58.0006,102.6619,55.6,92,38,3.06,scattered clouds,2021-08-18 00:12:11
599,San Juan,AR,-31.5375,-68.5364,65.19,26,0,2.55,clear sky,2021-08-18 00:10:30
600,Talnakh,RU,69.4865,88.3972,48.31,95,100,8.52,light rain,2021-08-18 00:13:53
601,Minchinabad,PK,30.163,73.5685,87.51,37,0,4.0,clear sky,2021-08-18 00:13:53
602,Hengshui,CN,37.7322,115.7011,72.3,79,81,3.2,light rain,2021-08-18 00:13:53
603,Prieska,ZA,-29.6641,22.7474,46.6,31,0,2.42,clear sky,2021-08-18 00:13:54
604,Broome,US,42.2506,-75.833,75.88,92,20,7.0,few clouds,2021-08-18 00:13:54
605,Ponta Delgada,PT,37.7333,-25.6667,70.52,83,20,5.75,few clouds,2021-08-18 00:19:44
606,Formosa,AR,-26.1775,-58.1781,80.58,57,0,6.91,clear sky,2021-08-18 00:13:55
607,Orcopampa,PE,-15.2661,-72.3417,48.83,36,59,4.0,broken clouds,2021-08-18 00:13:55
608,Joetsu,JP,37.1483,138.2364,81.41,74,100,3.78,overcast clouds,2021-08-18 00:13:56
609,Karlskrona,SE,56.1616,15.5866,57.65,94,73,18.61,broken clouds,2021-08-18 00:13:56
610,Sao Felix Do Xingu,BR,-6.6447,-51.995,76.24,38,15,2.42,few clouds,2021-08-18 00:13:56
611,Aden,YE,12.7794,45.0367,84.97,71,46,7.43,scattered clouds,2021-08-18 00:18:35
612,Novoagansk,RU,61.9449,76.6625,58.03,96,100,7.36,light rain,2021-08-18 00:13:57
613,Celestun,MX,20.8667,-90.4,84.87,70,13,15.43,few clouds,2021-08-18 00:13:57
614,Itainopolis,BR,-7.4469,-41.4783,79.43,34,100,8.77,overcast clouds,2021-08-18 00:13:57
615,Walvis Bay,NA,-22.9575,14.5053,50.09,74,0,8.46,clear sky,2021-08-18 00:13:58
616,Mackay,AU,-21.15,149.2,74.05,57,0,12.97,clear sky,2021-08-18 00:13:58
617,Yatou,CN,37.15,122.3833,75.22,77,1,5.17,clear sky,2021-08-18 00:19:46
618,Ahipara,NZ,-35.1667,173.1667,57.16,69,57,16.35,broken clouds,2021-08-18 00:19:46
619,Roald,NO,62.5833,6.1333,57.0,82,20,9.22,few clouds,2021-08-18 00:13:59
620,Porto Belo,BR,-27.1578,-48.5531,65.79,94,1,6.82,clear sky,2021-08-18 00:13:59
621,Nyurba,RU,63.2842,118.3319,49.77,98,100,2.73,overcast clouds,2021-08-18 00:13:59
622,Codrington,AU,-38.2667,141.9667,50.23,84,100,7.9,overcast clouds,2021-08-18 00:19:47
623,Haines Junction,CA,60.7522,-137.5108,66.15,32,77,4.61,broken clouds,2021-08-18 00:19:47
624,Necochea,AR,-38.5473,-58.7368,52.03,57,99,5.59,overcast clouds,2021-08-18 00:16:32
625,Konevo,RU,62.1215,39.3192,57.54,97,99,6.38,overcast clouds,2021-08-18 00:14:00
626,West Bay,KY,19.3667,-81.4167,84.0,77,96,7.0,overcast clouds,2021-08-18 00:14:01
627,Chapais,CA,49.7834,-74.8492,72.77,55,4,5.97,clear sky,2021-08-18 00:14:01
628,Yeppoon,AU,-23.1333,150.7333,67.78,53,64,7.94,broken clouds,2021-08-18 00:14:01
629,Mitsamiouli,KM,-11.3847,43.2844,75.13,76,12,7.61,few clouds,2021-08-18 00:19:48
630,Yershichi,RU,53.6725,32.7542,62.22,97,58,3.56,light rain,2021-08-18 00:14:02
631,Lamu,KE,-2.2717,40.902,73.62,81,22,14.85,few clouds,2021-08-18 00:14:02
632,Nouadhibou,MR,20.931,-17.0347,75.18,94,0,6.91,clear sky,2021-08-18 00:19:49
633,Marly,FR,50.3456,3.5496,60.04,98,100,6.38,overcast clouds,2021-08-18 00:14:02
634,Beyneu,KZ,45.3167,55.2,82.29,24,3,11.5,clear sky,2021-08-18 00:19:49
635,Anori,BR,-3.7728,-61.6442,81.9,60,81,2.64,broken clouds,2021-08-18 00:14:03
636,Lapusnicel,RO,44.9831,22.2269,54.36,96,64,6.78,broken clouds,2021-08-18 00:14:03
637,Dubovskoye,RU,47.4092,42.7575,72.82,40,19,7.52,few clouds,2021-08-18 00:14:04
638,Baruun-Urt,MN,46.6806,113.2792,67.66,51,100,10.18,overcast clouds,2021-08-18 00:19:50
639,Khorinsk,RU,52.1657,109.7726,58.15,98,100,3.8,heavy intensity rain,2021-08-18 00:14:04
640,Agadez,NE,19.75,10.25,86.38,36,89,9.55,overcast clouds,2021-08-18 00:19:50
641,Istanbul,TR,41.0351,28.9833,77.07,83,0,8.05,clear sky,2021-08-18 00:12:27
642,Ketchikan,US,55.3422,-131.6461,62.29,59,100,3.69,overcast clouds,2021-08-18 00:14:05
643,Dovolnoye,RU,54.4958,79.6671,59.5,73,74,0.47,broken clouds,2021-08-18 00:14:05
644,Dubai,AE,25.2582,55.3047,96.22,58,0,12.66,clear sky,2021-08-18 00:14:05
645,Oderzo,IT,45.7882,12.5019,69.8,66,97,6.67,overcast clouds,2021-08-18 00:14:06
646,Istok,XK,42.7808,20.4875,63.52,91,22,4.09,few clouds,2021-08-18 00:19:51
647,Gainesville,US,29.6516,-82.3248,85.08,90,75,4.61,mist,2021-08-18 00:09:56
648,Malmesbury,ZA,-33.4608,18.7271,54.79,92,100,4.27,overcast clouds,2021-08-18 00:14:06
649,Ostrovnoy,RU,68.0531,39.5131,51.93,88,100,4.47,overcast clouds,2021-08-18 00:14:07
650,Wajima,JP,37.4,136.9,74.16,93,100,16.26,light rain,2021-08-18 00:14:07
651,Caluquembe,AO,-13.7833,14.6833,59.63,27,2,2.21,clear sky,2021-08-18 00:14:07
652,Arona,ES,28.0996,-16.681,84.11,19,0,33.38,clear sky,2021-08-18 00:14:08
653,Banes,CU,20.9625,-75.7186,79.41,67,100,6.31,overcast clouds,2021-08-18 00:14:08
654,Touros,BR,-5.1989,-35.4608,75.16,80,5,19.77,clear sky,2021-08-18 00:14:09
655,Sistranda,NO,63.7256,8.834,52.9,83,70,10.94,broken clouds,2021-08-18 00:19:52
656,Breves,BR,-1.6822,-50.4803,76.89,74,49,3.24,scattered clouds,2021-08-18 00:14:09
657,Barcelos,PT,41.5388,-8.6151,71.85,58,0,5.48,clear sky,2021-08-18 00:14:09
658,La Paz,BO,-16.5,-68.15,51.78,23,20,5.75,few clouds,2021-08-18 00:13:51
659,Parabel,RU,58.6978,81.4825,55.56,87,18,6.98,few clouds,2021-08-18 00:14:10
660,Berbera,SO,10.4396,45.0143,91.99,36,22,26.71,few clouds,2021-08-18 00:14:10
661,George Town,MY,5.4112,100.3354,76.93,91,20,0.0,few clouds,2021-08-18 00:11:16
662,San Julian,MX,21.0167,-102.1667,73.76,61,15,6.04,few clouds,2021-08-18 00:14:11
663,Nizhniy Kuranakh,RU,58.8353,125.4869,61.18,72,52,10.78,broken clouds,2021-08-18 00:12:14
664,Mareeba,AU,-17.0,145.4333,74.48,63,10,7.29,clear sky,2021-08-18 00:14:11
665,Cimarron Hills,US,38.8586,-104.6989,89.44,23,75,13.8,broken clouds,2021-08-18 00:14:11
666,Aranos,NA,-24.1333,19.1167,52.18,23,0,4.92,clear sky,2021-08-18 00:14:12
667,Kalianget,ID,-7.05,113.9333,81.25,74,86,13.44,overcast clouds,2021-08-18 00:14:12
668,Andenes,NO,69.3143,16.1194,49.98,87,75,14.97,broken clouds,2021-08-18 00:19:53
669,Eureka,US,40.8021,-124.1637,76.68,70,50,10.0,scattered clouds,2021-08-18 00:14:12
670,Skjervoy,NO,70.0311,20.9714,50.31,80,51,5.1,broken clouds,2021-08-18 00:19:54
671,Daule,EC,-1.865,-79.9792,75.72,72,96,5.61,overcast clouds,2021-08-18 00:14:13
672,Wattegama,LK,6.7989,81.4808,75.87,73,100,8.75,overcast clouds,2021-08-18 00:14:13
673,The Valley,AI,18.217,-63.0578,84.06,79,3,16.69,clear sky,2021-08-18 00:19:54
674,Huejuquilla El Alto,MX,22.6,-103.8667,75.31,57,74,4.88,broken clouds,2021-08-18 00:14:14
675,Teahupoo,PF,-17.8333,-149.2667,76.96,88,20,26.13,light rain,2021-08-18 00:14:14
676,Conakry,GN,9.538,-13.6773,78.06,84,100,9.93,moderate rain,2021-08-18 00:14:15
677,Dillon,US,34.4166,-79.3712,82.36,87,100,10.6,overcast clouds,2021-08-18 00:14:15
678,Narodychi,UA,51.2029,29.0823,59.72,94,100,5.75,light rain,2021-08-18 00:14:15
679,Kobe,JP,34.6913,135.183,76.68,93,100,19.06,overcast clouds,2021-08-18 00:14:16
680,Orel-Izumrud,RU,43.4583,39.9244,69.82,94,0,6.71,clear sky,2021-08-18 00:14:16
681,Takoradi,GH,4.8845,-1.7554,74.97,85,72,8.61,broken clouds,2021-08-18 00:19:55
682,Ternovka,RU,51.678,41.6375,71.22,61,39,4.12,scattered clouds,2021-08-18 00:14:16
683,Okhotsk,RU,59.3833,143.3,64.26,80,2,3.69,clear sky,2021-08-18 00:19:56
684,Svobodnyy,RU,51.4,128.1333,69.6,78,96,5.17,overcast clouds,2021-08-18 00:14:17
685,Demmin,DE,53.9076,13.0314,59.38,84,84,18.21,broken clouds,2021-08-18 00:14:17
686,Yamada,JP,39.4667,141.95,74.37,97,100,13.56,light rain,2021-08-18 00:14:18
687,Wahiawa,US,21.5028,-158.0236,80.87,83,92,3.44,light rain,2021-08-18 00:14:18
688,Bell Ville,AR,-32.6259,-62.6887,65.66,68,4,7.85,clear sky,2021-08-18 00:11:20
689,Olinda,BR,-8.0089,-34.8553,73.96,81,3,12.55,clear sky,2021-08-18 00:14:18
690,Tamworth,GB,52.634,-1.6959,61.79,89,100,5.01,overcast clouds,2021-08-18 00:12:31
691,Hirara,JP,24.8,125.2833,84.47,89,75,8.05,broken clouds,2021-08-18 00:19:57
692,Novoanninskiy,RU,50.5287,42.6747,70.97,63,8,5.57,clear sky,2021-08-18 00:14:19
693,Waingapu,ID,-9.6567,120.2641,79.14,71,64,12.57,broken clouds,2021-08-18 00:14:19
694,Galle,LK,6.0367,80.217,77.67,87,100,11.43,overcast clouds,2021-08-18 00:14:20
695,Namatanai,PG,-3.6667,152.4333,84.27,61,31,4.12,scattered clouds,2021-08-18 00:19:58
696,Manitouwadge,CA,49.1215,-85.8403,70.54,59,0,10.2,clear sky,2021-08-18 00:14:20
697,Spirit River,CA,55.7833,-118.8361,68.76,30,7,4.36,clear sky,2021-08-18 00:14:21
698,Longkou,CN,37.6508,120.3286,75.2,79,81,14.32,broken clouds,2021-08-18 00:14:21
699,Ciudad Bolivar,VE,8.1222,-63.5497,78.08,87,99,9.19,overcast clouds,2021-08-18 00:14:22
700,Meadow Lake,US,34.8014,-106.5436,89.69,27,6,8.34,clear sky,2021-08-18 00:14:22
701,Hecelchakan,MX,20.1667,-90.1333,87.08,35,16,4.23,few clouds,2021-08-18 00:14:22
702,Bonavista,CA,48.6499,-53.1147,70.12,72,100,12.03,overcast clouds,2021-08-18 00:19:59
703,Kutum,SD,14.2,24.6667,79.43,43,55,8.43,broken clouds,2021-08-18 00:14:23
704,Koungheul,SN,13.9833,-14.8,75.04,95,99,7.72,overcast clouds,2021-08-18 00:14:23
705,San Carlos De Bariloche,AR,-41.1456,-71.3082,37.62,97,95,6.49,light rain,2021-08-18 00:14:23
706,Lisakovsk,KZ,52.5369,62.4936,70.45,47,76,4.54,broken clouds,2021-08-18 00:14:24
707,Ranong,TH,9.9658,98.6348,79.02,82,80,3.49,broken clouds,2021-08-18 00:14:24
708,Usinsk,RU,65.9939,57.5281,48.97,82,100,5.55,overcast clouds,2021-08-18 00:14:24
709,Huancavelica,PE,-12.7667,-74.9833,42.42,67,71,5.7,broken clouds,2021-08-18 00:14:25
710,Burlington,US,39.8835,-74.6413,79.83,85,1,3.0,clear sky,2021-08-18 00:10:16
711,Scarborough,GB,54.2797,-0.4044,60.62,88,83,1.01,broken clouds,2021-08-18 00:13:27
